ticket_id,arrival_ts,queue,priority,language,channel,customer_tier,is_vip,is_reopened,complexity,estimated_effort_min,first_response_sla_min,first_response_due_ts,resolution_sla_business_min,resolution_due_ts,required_skill_tags,ticket_subject
TKT-00135,2026-03-03 09:18:15,Integrations/API,P2,DE,email,SMB,0,0,complex,119,60,2026-03-03 10:18:15,480,2026-03-04 09:19:00,integrations_api|de_language|api_specialist|integration_specialist,SSO assertion rejected after identity provider certificate update
TKT-00136,2026-03-03 09:20:31,Product Support,P3,EN,portal,Mid-Market,0,0,standard,45,240,2026-03-03 13:20:31,960,2026-03-05 09:21:00,product_support,Workflow automation did not trigger after status update
TKT-00137,2026-03-03 09:23:02,Product Support,P3,EN,email,Enterprise,0,0,complex,55,240,2026-03-03 13:23:02,960,2026-03-05 09:24:00,product_support|enterprise_handling|product_specialist,Attachment preview fails for PDF uploaded from mobile app
TKT-00138,2026-03-03 09:24:42,Product Support,P4,EN,email,Mid-Market,0,0,complex,81,480,2026-03-04 09:25:00,2400,2026-03-10 09:25:00,product_support|product_specialist,Search results differ between UI and exported report
TKT-00139,2026-03-03 09:29:28,Billing,P4,EN,email,SMB,0,0,complex,43,480,2026-03-04 09:30:00,2400,2026-03-10 09:30:00,billing,Invoice shows duplicate line items after plan change
TKT-00140,2026-03-03 09:30:04,Account Access,P3,DE,portal,SMB,0,0,simple,11,240,2026-03-03 13:30:04,960,2026-03-05 09:31:00,account_access|de_language,Role change not reflected after access approval
TKT-00141,2026-03-03 09:34:53,Integrations/API,P4,DE,email,SMB,0,0,standard,41,480,2026-03-04 09:35:00,2400,2026-03-10 09:35:00,integrations_api|de_language|api_specialist,Webhook signature validation differs from documentation example
TKT-00142,2026-03-03 09:36:05,Account Access,P4,EN,email,SMB,0,0,standard,28,480,2026-03-04 09:37:00,2400,2026-03-10 09:37:00,account_access,MFA challenge not accepted for admin account
TKT-00143,2026-03-03 09:36:31,Product Support,P3,EN,portal,SMB,0,0,simple,21,240,2026-03-03 13:36:31,960,2026-03-05 09:37:00,product_support,Webhook retry settings not visible in admin interface
TKT-00144,2026-03-03 09:42:01,Product Support,P3,DE,portal,SMB,0,1,complex,56,240,2026-03-03 13:42:01,960,2026-03-05 09:43:00,product_support|de_language|product_specialist,Workflow automation did not trigger after status update
TKT-00145,2026-03-03 09:46:02,Billing,P2,DE,portal,Mid-Market,0,0,complex,51,60,2026-03-03 10:46:02,480,2026-03-04 09:47:00,billing|de_language,Upgrade request created prorated amount mismatch
TKT-00146,2026-03-03 09:51:38,Product Support,P3,EN,email,SMB,0,0,simple,16,240,2026-03-03 13:51:38,960,2026-03-05 09:52:00,product_support,Kanban board shows outdated ticket counts after refresh
TKT-00147,2026-03-03 09:54:06,Product Support,P3,DE,portal,SMB,0,0,standard,38,240,2026-03-03 13:54:06,960,2026-03-05 09:55:00,product_support|de_language,Webhook retry settings not visible in admin interface
TKT-00148,2026-03-03 09:57:32,Product Support,P3,EN,email,SMB,0,0,standard,25,240,2026-03-03 13:57:32,960,2026-03-05 09:58:00,product_support,Search results differ between UI and exported report
TKT-00149,2026-03-03 10:00:54,Account Access,P4,EN,portal,SMB,0,0,standard,22,480,2026-03-04 10:01:00,2400,2026-03-10 10:01:00,account_access,Account locked after repeated login attempts
TKT-00150,2026-03-03 10:03:01,Billing,P1,EN,email,SMB,0,0,standard,32,15,2026-03-03 10:18:01,240,2026-03-03 14:03:01,billing|incident_escalation,Payment method update failed during renewal
TKT-00151,2026-03-03 10:06:37,Billing,P3,DE,portal,Mid-Market,0,0,complex,44,240,2026-03-03 14:06:37,960,2026-03-05 10:07:00,billing|de_language,Invoice shows duplicate line items after plan change
TKT-00152,2026-03-03 10:11:01,Product Support,P2,EN,portal,Enterprise,0,0,complex,80,60,2026-03-03 11:11:01,480,2026-03-04 10:12:00,product_support|enterprise_handling|product_specialist,Notification rule sent duplicate emails to requester
TKT-00153,2026-03-03 10:11:42,Product Support,P3,EN,portal,Mid-Market,0,0,standard,31,240,2026-03-03 14:11:42,960,2026-03-05 10:12:00,product_support,Exported CSV misses custom fields in final report
TKT-00154,2026-03-03 10:11:54,Product Support,P3,EN,email,Enterprise,0,1,complex,65,240,2026-03-03 14:11:54,960,2026-03-05 10:12:00,product_support|enterprise_handling|product_specialist,Dashboard filter not persisting for saved view
TKT-00155,2026-03-03 10:14:01,Billing,P4,DE,portal,Mid-Market,0,1,standard,23,480,2026-03-04 10:15:00,2400,2026-03-10 10:15:00,billing|de_language,Upgrade request created prorated amount mismatch
TKT-00156,2026-03-03 10:14:22,Account Access,P3,EN,portal,SMB,0,0,standard,23,240,2026-03-03 14:14:22,960,2026-03-05 10:15:00,account_access,SSO login loops back to sign-in page
TKT-00157,2026-03-03 10:16:27,Billing,P4,EN,email,Mid-Market,0,0,simple,12,480,2026-03-04 10:17:00,2400,2026-03-10 10:17:00,billing,Purchase order reference missing from latest invoice
TKT-00158,2026-03-03 10:20:18,Product Support,P3,EN,chat,Mid-Market,0,0,simple,19,240,2026-03-03 14:20:18,960,2026-03-05 10:21:00,product_support,Exported CSV misses custom fields in final report
TKT-00159,2026-03-03 10:22:41,Billing,P3,EN,portal,Mid-Market,0,0,standard,19,240,2026-03-03 14:22:41,960,2026-03-05 10:23:00,billing,Invoice shows duplicate line items after plan change
TKT-00160,2026-03-03 10:26:06,Billing,P4,EN,portal,SMB,0,0,standard,31,480,2026-03-04 10:27:00,2400,2026-03-10 10:27:00,billing,Subscription cancellation not reflected in billing portal
TKT-00161,2026-03-03 10:33:28,Billing,P3,EN,email,SMB,0,1,standard,19,240,2026-03-03 14:33:28,960,2026-03-05 10:34:00,billing,Payment method update failed during renewal
TKT-00162,2026-03-03 10:34:05,Account Access,P4,EN,portal,SMB,0,0,standard,24,480,2026-03-04 10:35:00,2400,2026-03-10 10:35:00,account_access,Session expires immediately after successful login
TKT-00163,2026-03-03 10:36:45,Account Access,P4,EN,portal,SMB,0,0,simple,10,480,2026-03-04 10:37:00,2400,2026-03-10 10:37:00,account_access,Group-based permissions not syncing from identity provider
TKT-00164,2026-03-03 10:37:44,Integrations/API,P4,DE,email,Mid-Market,0,0,standard,59,480,2026-03-04 10:38:00,2400,2026-03-10 10:38:00,integrations_api|de_language|api_specialist,REST API pagination skips records after cursor handoff
TKT-00165,2026-03-03 10:38:01,Account Access,P3,EN,email,Mid-Market,0,1,standard,27,240,2026-03-03 14:38:01,960,2026-03-05 10:39:00,account_access,New team member did not receive activation email
TKT-00166,2026-03-03 10:41:15,Account Access,P4,EN,portal,SMB,0,1,standard,17,480,2026-03-04 10:42:00,2400,2026-03-10 10:42:00,account_access,User cannot access workspace after password reset
TKT-00167,2026-03-03 10:41:36,Integrations/API,P4,DE,portal,Mid-Market,0,0,standard,33,480,2026-03-04 10:42:00,2400,2026-03-10 10:42:00,integrations_api|de_language|api_specialist,CRM integration stopped syncing ticket comments overnight
TKT-00168,2026-03-03 10:44:46,Account Access,P4,DE,portal,Mid-Market,0,0,simple,9,480,2026-03-04 10:45:00,2400,2026-03-10 10:45:00,account_access|de_language,Session expires immediately after successful login
TKT-00169,2026-03-03 10:47:09,Integrations/API,P2,EN,email,SMB,0,0,complex,71,60,2026-03-03 11:47:09,480,2026-03-04 10:48:00,integrations_api|api_specialist|integration_specialist,ERP connector creates duplicate records on retry
TKT-00170,2026-03-03 10:51:45,Account Access,P3,EN,portal,SMB,0,0,standard,29,240,2026-03-03 14:51:45,960,2026-03-05 10:52:00,account_access,New team member did not receive activation email
TKT-00171,2026-03-03 10:52:27,Product Support,P3,DE,portal,Mid-Market,0,0,standard,31,240,2026-03-03 14:52:27,960,2026-03-05 10:53:00,product_support|de_language,Webhook retry settings not visible in admin interface
TKT-00172,2026-03-03 10:58:29,Account Access,P3,EN,chat,SMB,0,1,complex,46,240,2026-03-03 14:58:29,960,2026-03-05 10:59:00,account_access,User cannot access workspace after password reset
TKT-00173,2026-03-03 11:00:01,Integrations/API,P2,DE,email,Mid-Market,0,0,complex,70,60,2026-03-03 12:00:01,480,2026-03-04 11:01:00,integrations_api|de_language|api_specialist|integration_specialist,Webhook delivery returns intermittent 502 responses
TKT-00174,2026-03-03 11:02:41,Account Access,P4,DE,portal,SMB,0,0,complex,40,480,2026-03-04 11:03:00,2400,2026-03-10 11:03:00,account_access|de_language,Group-based permissions not syncing from identity provider
TKT-00175,2026-03-03 11:03:55,Product Support,P3,DE,portal,Enterprise,1,0,simple,23,240,2026-03-03 15:03:55,960,2026-03-05 11:04:00,product_support|de_language|enterprise_handling,Webhook retry settings not visible in admin interface
TKT-00176,2026-03-03 11:05:08,Account Access,P3,DE,portal,Enterprise,0,0,simple,11,240,2026-03-03 15:05:08,960,2026-03-05 11:06:00,account_access|de_language|enterprise_handling,SSO login loops back to sign-in page
TKT-00177,2026-03-03 11:09:01,Billing,P4,DE,portal,SMB,0,0,standard,27,480,2026-03-04 11:10:00,2400,2026-03-10 11:10:00,billing|de_language,Seat reduction request still billed at previous volume
TKT-00178,2026-03-03 11:11:22,Product Support,P2,EN,portal,SMB,0,0,complex,87,60,2026-03-03 12:11:22,480,2026-03-04 11:12:00,product_support|product_specialist,Bulk update operation stalled for large ticket batch
TKT-00179,2026-03-03 11:14:27,Product Support,P3,DE,email,Enterprise,0,0,standard,43,240,2026-03-03 15:14:27,960,2026-03-05 11:15:00,product_support|de_language|enterprise_handling,Custom field values not visible in agent workspace
TKT-00180,2026-03-03 11:14:37,Billing,P4,EN,portal,Mid-Market,0,1,simple,13,480,2026-03-04 11:15:00,2400,2026-03-10 11:15:00,billing,Billing contact did not receive monthly invoice email
TKT-00181,2026-03-03 11:22:38,Billing,P3,EN,portal,SMB,0,0,standard,19,240,2026-03-03 15:22:38,960,2026-03-05 11:23:00,billing,Subscription cancellation not reflected in billing portal
TKT-00182,2026-03-03 11:22:40,Product Support,P2,DE,portal,Enterprise,0,0,standard,38,60,2026-03-03 12:22:40,480,2026-03-04 11:23:00,product_support|de_language|enterprise_handling,Kanban board shows outdated ticket counts after refresh
TKT-00183,2026-03-03 11:23:01,Account Access,P2,EN,chat,Mid-Market,0,0,complex,69,60,2026-03-03 12:23:01,480,2026-03-04 11:24:00,account_access,SCIM-provisioned user missing expected product access
TKT-00184,2026-03-03 11:24:49,Billing,P3,EN,portal,SMB,0,0,simple,15,240,2026-03-03 15:24:49,960,2026-03-05 11:25:00,billing,Subscription cancellation not reflected in billing portal
TKT-00185,2026-03-03 11:26:05,Product Support,P2,EN,portal,Mid-Market,0,0,simple,22,60,2026-03-03 12:26:05,480,2026-03-04 11:27:00,product_support,Exported CSV misses custom fields in final report
TKT-00186,2026-03-03 11:28:24,Product Support,P3,DE,email,Enterprise,0,0,simple,14,240,2026-03-03 15:28:24,960,2026-03-05 11:29:00,product_support|de_language|enterprise_handling,Webhook retry settings not visible in admin interface
TKT-00187,2026-03-03 11:31:13,Account Access,P3,EN,chat,Mid-Market,0,0,simple,10,240,2026-03-03 15:31:13,960,2026-03-05 11:32:00,account_access,Role change not reflected after access approval
TKT-00188,2026-03-03 11:32:06,Product Support,P2,DE,portal,Mid-Market,0,0,simple,22,60,2026-03-03 12:32:06,480,2026-03-04 11:33:00,product_support|de_language,Kanban board shows outdated ticket counts after refresh
TKT-00189,2026-03-03 11:33:37,Billing,P4,DE,chat,SMB,0,0,complex,54,480,2026-03-04 11:34:00,2400,2026-03-10 11:34:00,billing|de_language,Currency setting changed but invoice still generated in USD
TKT-00190,2026-03-03 11:38:33,Account Access,P3,EN,portal,SMB,0,0,standard,17,240,2026-03-03 15:38:33,960,2026-03-05 11:39:00,account_access,Session expires immediately after successful login
TKT-00191,2026-03-03 11:39:50,Product Support,P2,EN,portal,SMB,0,0,simple,17,60,2026-03-03 12:39:50,480,2026-03-04 11:40:00,product_support,Attachment preview fails for PDF uploaded from mobile app
TKT-00192,2026-03-03 11:40:30,Product Support,P3,DE,email,SMB,0,0,simple,17,240,2026-03-03 15:40:30,960,2026-03-05 11:41:00,product_support|de_language,Kanban board shows outdated ticket counts after refresh
TKT-00193,2026-03-03 11:40:59,Product Support,P3,EN,portal,SMB,0,0,standard,28,240,2026-03-03 15:40:59,960,2026-03-05 11:41:00,product_support,Workflow automation did not trigger after status update
TKT-00194,2026-03-03 11:41:46,Billing,P4,DE,portal,SMB,0,0,simple,15,480,2026-03-04 11:42:00,2400,2026-03-10 11:42:00,billing|de_language,Seat reduction request still billed at previous volume
TKT-00195,2026-03-03 11:44:44,Product Support,P2,EN,email,Mid-Market,0,0,standard,33,60,2026-03-03 12:44:44,480,2026-03-04 11:45:00,product_support,Notification rule sent duplicate emails to requester
TKT-00196,2026-03-03 11:46:46,Product Support,P3,EN,email,SMB,0,0,simple,19,240,2026-03-03 15:46:46,960,2026-03-05 11:47:00,product_support,Custom field values not visible in agent workspace
TKT-00197,2026-03-03 11:47:15,Integrations/API,P3,EN,portal,SMB,0,0,complex,72,240,2026-03-03 15:47:15,960,2026-03-05 11:48:00,integrations_api|api_specialist|integration_specialist,OAuth token refresh fails for production integration
TKT-00198,2026-03-03 11:56:23,Account Access,P3,EN,portal,SMB,0,0,simple,12,240,2026-03-03 15:56:23,960,2026-03-05 11:57:00,account_access,New team member did not receive activation email
TKT-00199,2026-03-03 11:57:11,Account Access,P3,EN,portal,Enterprise,0,0,standard,22,240,2026-03-03 15:57:11,960,2026-03-05 11:58:00,account_access|enterprise_handling,New team member did not receive activation email
TKT-00200,2026-03-03 12:00:11,Product Support,P4,EN,email,SMB,0,0,standard,43,480,2026-03-04 12:01:00,2400,2026-03-10 12:01:00,product_support,Bulk update operation stalled for large ticket batch
TKT-00201,2026-03-03 12:00:13,Product Support,P4,DE,email,SMB,0,0,standard,32,480,2026-03-04 12:01:00,2400,2026-03-10 12:01:00,product_support|de_language,Attachment preview fails for PDF uploaded from mobile app
TKT-00202,2026-03-03 12:00:39,Billing,P3,EN,email,SMB,0,0,standard,22,240,2026-03-04 08:01:00,960,2026-03-05 12:01:00,billing,Upgrade request created prorated amount mismatch
TKT-00203,2026-03-03 12:03:45,Integrations/API,P2,EN,chat,SMB,0,0,simple,17,60,2026-03-03 13:03:45,480,2026-03-04 12:04:00,integrations_api|api_specialist,REST API pagination skips records after cursor handoff
TKT-00204,2026-03-03 12:08:12,Account Access,P4,DE,portal,Mid-Market,0,0,standard,17,480,2026-03-04 12:09:00,2400,2026-03-10 12:09:00,account_access|de_language,Permission update not reflected in project dashboard
TKT-00205,2026-03-03 12:08:24,Product Support,P1,EN,email,SMB,0,0,complex,100,15,2026-03-03 12:23:24,240,2026-03-04 08:09:00,product_support|incident_escalation|product_specialist,Custom field values not visible in agent workspace
TKT-00206,2026-03-03 12:09:41,Product Support,P4,EN,portal,Mid-Market,0,0,simple,11,480,2026-03-04 12:10:00,2400,2026-03-10 12:10:00,product_support,Kanban board shows outdated ticket counts after refresh
TKT-00207,2026-03-03 12:22:12,Product Support,P3,DE,email,Enterprise,0,0,standard,40,240,2026-03-04 08:23:00,960,2026-03-05 12:23:00,product_support|de_language|enterprise_handling,Dashboard filter not persisting for saved view
TKT-00208,2026-03-03 12:34:15,Account Access,P3,EN,email,Mid-Market,0,0,standard,22,240,2026-03-04 08:35:00,960,2026-03-05 12:35:00,account_access,User cannot access workspace after password reset
TKT-00209,2026-03-03 12:36:18,Product Support,P3,DE,email,SMB,0,0,standard,40,240,2026-03-04 08:37:00,960,2026-03-05 12:37:00,product_support|de_language,Workflow automation did not trigger after status update
TKT-00210,2026-03-03 12:52:02,Integrations/API,P2,EN,portal,Mid-Market,0,0,complex,103,60,2026-03-03 13:52:02,480,2026-03-04 12:53:00,integrations_api|api_specialist|integration_specialist,OAuth token refresh fails for production integration
TKT-00211,2026-03-03 13:08:40,Account Access,P4,EN,email,Mid-Market,0,0,standard,20,480,2026-03-04 13:09:00,2400,2026-03-10 13:09:00,account_access,MFA challenge not accepted for admin account
TKT-00212,2026-03-03 13:10:55,Billing,P2,EN,portal,Enterprise,0,1,complex,45,60,2026-03-03 14:10:55,480,2026-03-04 13:11:00,billing|enterprise_handling,Subscription cancellation not reflected in billing portal
TKT-00213,2026-03-03 13:13:56,Account Access,P3,EN,portal,SMB,0,0,simple,6,240,2026-03-04 09:14:00,960,2026-03-05 13:14:00,account_access,User cannot access workspace after password reset
TKT-00214,2026-03-03 13:25:10,Billing,P3,EN,portal,Enterprise,0,0,standard,26,240,2026-03-04 09:26:00,960,2026-03-05 13:26:00,billing|enterprise_handling,Upgrade request created prorated amount mismatch
TKT-00215,2026-03-03 13:40:18,Billing,P4,EN,portal,Mid-Market,0,0,standard,24,480,2026-03-04 13:41:00,2400,2026-03-10 13:41:00,billing,Purchase order reference missing from latest invoice
TKT-00216,2026-03-03 13:42:33,Product Support,P2,EN,email,Enterprise,0,0,standard,26,60,2026-03-03 14:42:33,480,2026-03-04 13:43:00,product_support|enterprise_handling,Bulk update operation stalled for large ticket batch
TKT-00217,2026-03-03 13:49:03,Billing,P3,DE,portal,Enterprise,0,0,simple,10,240,2026-03-04 09:50:00,960,2026-03-05 13:50:00,billing|de_language|enterprise_handling,Subscription cancellation not reflected in billing portal
TKT-00218,2026-03-03 13:53:20,Product Support,P3,EN,email,SMB,0,0,standard,36,240,2026-03-04 09:54:00,960,2026-03-05 13:54:00,product_support,Custom field values not visible in agent workspace
